img_id,target,path,is_test,eval_set
dog.157,0,../input/train/dog.157.jpg,0,3
dog.7356,0,../input/train/dog.7356.jpg,0,3
dog.2543,0,../input/train/dog.2543.jpg,0,2
cat.5005,1,../input/train/cat.5005.jpg,0,2
dog.11778,0,../input/train/dog.11778.jpg,0,3
dog.3802,0,../input/train/dog.3802.jpg,0,4
dog.1165,0,../input/train/dog.1165.jpg,0,4
dog.4698,0,../input/train/dog.4698.jpg,0,0
cat.11015,1,../input/train/cat.11015.jpg,0,4
cat.8412,1,../input/train/cat.8412.jpg,0,2
dog.4098,0,../input/train/dog.4098.jpg,0,0
dog.6020,0,../input/train/dog.6020.jpg,0,2
cat.2737,1,../input/train/cat.2737.jpg,0,0
cat.11168,1,../input/train/cat.11168.jpg,0,1
dog.8805,0,../input/train/dog.8805.jpg,0,4
dog.11562,0,../input/train/dog.11562.jpg,0,3
cat.3229,1,../input/train/cat.3229.jpg,0,0
cat.6819,1,../input/train/cat.6819.jpg,0,0
dog.8385,0,../input/train/dog.8385.jpg,0,1
cat.4510,1,../input/train/cat.4510.jpg,0,2
cat.9128,1,../input/train/cat.9128.jpg,0,3
dog.6365,0,../input/train/dog.6365.jpg,0,1
cat.10640,1,../input/train/cat.10640.jpg,0,1
dog.5468,0,../input/train/dog.5468.jpg,0,3
cat.8406,1,../input/train/cat.8406.jpg,0,0
dog.2177,0,../input/train/dog.2177.jpg,0,3
cat.431,1,../input/train/cat.431.jpg,0,2
cat.1088,1,../input/train/cat.1088.jpg,0,1
dog.8046,0,../input/train/dog.8046.jpg,0,2
dog.8898,0,../input/train/dog.8898.jpg,0,4
cat.4782,1,../input/train/cat.4782.jpg,0,0
cat.8989,1,../input/train/cat.8989.jpg,0,3
cat.2266,1,../input/train/cat.2266.jpg,0,4
cat.9562,1,../input/train/cat.9562.jpg,0,0
dog.2716,0,../input/train/dog.2716.jpg,0,4
dog.9158,0,../input/train/dog.9158.jpg,0,4
dog.1778,0,../input/train/dog.1778.jpg,0,0
dog.3275,0,../input/train/dog.3275.jpg,0,4
dog.11115,0,../input/train/dog.11115.jpg,0,4
cat.6546,1,../input/train/cat.6546.jpg,0,1
dog.4634,0,../input/train/dog.4634.jpg,0,3
cat.3414,1,../input/train/cat.3414.jpg,0,1
cat.10501,1,../input/train/cat.10501.jpg,0,2
cat.8836,1,../input/train/cat.8836.jpg,0,0
cat.12315,1,../input/train/cat.12315.jpg,0,3
cat.7316,1,../input/train/cat.7316.jpg,0,2
dog.4555,0,../input/train/dog.4555.jpg,0,1
dog.6863,0,../input/train/dog.6863.jpg,0,0
cat.3193,1,../input/train/cat.3193.jpg,0,4
cat.4745,1,../input/train/cat.4745.jpg,0,3
dog.8854,0,../input/train/dog.8854.jpg,0,3
dog.10565,0,../input/train/dog.10565.jpg,0,0
dog.5938,0,../input/train/dog.5938.jpg,0,3
cat.3559,1,../input/train/cat.3559.jpg,0,3
cat.11793,1,../input/train/cat.11793.jpg,0,4
cat.2920,1,../input/train/cat.2920.jpg,0,3
cat.1551,1,../input/train/cat.1551.jpg,0,1
dog.11083,0,../input/train/dog.11083.jpg,0,1
dog.12189,0,../input/train/dog.12189.jpg,0,0
dog.6133,0,../input/train/dog.6133.jpg,0,2
cat.4204,1,../input/train/cat.4204.jpg,0,3
dog.5711,0,../input/train/dog.5711.jpg,0,1
dog.8704,0,../input/train/dog.8704.jpg,0,1
dog.294,0,../input/train/dog.294.jpg,0,2
cat.11428,1,../input/train/cat.11428.jpg,0,4
dog.4482,0,../input/train/dog.4482.jpg,0,2
dog.6741,0,../input/train/dog.6741.jpg,0,3
cat.1311,1,../input/train/cat.1311.jpg,0,1
dog.8253,0,../input/train/dog.8253.jpg,0,2
cat.8250,1,../input/train/cat.8250.jpg,0,0
dog.1939,0,../input/train/dog.1939.jpg,0,4
cat.4459,1,../input/train/cat.4459.jpg,0,3
dog.7302,0,../input/train/dog.7302.jpg,0,3
cat.1879,1,../input/train/cat.1879.jpg,0,1
dog.1978,0,../input/train/dog.1978.jpg,0,0
cat.3141,1,../input/train/cat.3141.jpg,0,3
dog.6967,0,../input/train/dog.6967.jpg,0,1
dog.5818,0,../input/train/dog.5818.jpg,0,0
cat.7549,1,../input/train/cat.7549.jpg,0,1
dog.8780,0,../input/train/dog.8780.jpg,0,4
dog.1709,0,../input/train/dog.1709.jpg,0,0
dog.9096,0,../input/train/dog.9096.jpg,0,4
cat.3199,1,../input/train/cat.3199.jpg,0,4
cat.10997,1,../input/train/cat.10997.jpg,0,2
cat.3288,1,../input/train/cat.3288.jpg,0,1
cat.8361,1,../input/train/cat.8361.jpg,0,4
cat.12188,1,../input/train/cat.12188.jpg,0,3
cat.4281,1,../input/train/cat.4281.jpg,0,3
cat.10700,1,../input/train/cat.10700.jpg,0,0
cat.5504,1,../input/train/cat.5504.jpg,0,4
dog.4346,0,../input/train/dog.4346.jpg,0,1
cat.8667,1,../input/train/cat.8667.jpg,0,3
dog.205,0,../input/train/dog.205.jpg,0,1
cat.2972,1,../input/train/cat.2972.jpg,0,1
dog.7028,0,../input/train/dog.7028.jpg,0,4
dog.7430,0,../input/train/dog.7430.jpg,0,0
dog.11018,0,../input/train/dog.11018.jpg,0,2
cat.6995,1,../input/train/cat.6995.jpg,0,3
dog.1238,0,../input/train/dog.1238.jpg,0,4
cat.7334,1,../input/train/cat.7334.jpg,0,3
cat.3841,1,../input/train/cat.3841.jpg,0,4
dog.3539,0,../input/train/dog.3539.jpg,0,3
cat.8858,1,../input/train/cat.8858.jpg,0,1
dog.4597,0,../input/train/dog.4597.jpg,0,4
cat.5047,1,../input/train/cat.5047.jpg,0,4
cat.9517,1,../input/train/cat.9517.jpg,0,1
dog.1528,0,../input/train/dog.1528.jpg,0,4
cat.1701,1,../input/train/cat.1701.jpg,0,3
cat.10745,1,../input/train/cat.10745.jpg,0,4
cat.3272,1,../input/train/cat.3272.jpg,0,2
cat.4440,1,../input/train/cat.4440.jpg,0,1
dog.3050,0,../input/train/dog.3050.jpg,0,2
cat.10862,1,../input/train/cat.10862.jpg,0,4
dog.9527,0,../input/train/dog.9527.jpg,0,1
cat.9687,1,../input/train/cat.9687.jpg,0,2
dog.841,0,../input/train/dog.841.jpg,0,2
cat.4672,1,../input/train/cat.4672.jpg,0,3
dog.6338,0,../input/train/dog.6338.jpg,0,3
cat.2023,1,../input/train/cat.2023.jpg,0,3
dog.11351,0,../input/train/dog.11351.jpg,0,0
cat.2545,1,../input/train/cat.2545.jpg,0,0
cat.6706,1,../input/train/cat.6706.jpg,0,0
cat.9330,1,../input/train/cat.9330.jpg,0,2
cat.7482,1,../input/train/cat.7482.jpg,0,0
cat.11067,1,../input/train/cat.11067.jpg,0,0
cat.7140,1,../input/train/cat.7140.jpg,0,3
dog.3813,0,../input/train/dog.3813.jpg,0,3
dog.5535,0,../input/train/dog.5535.jpg,0,3
cat.1897,1,../input/train/cat.1897.jpg,0,4
cat.5179,1,../input/train/cat.5179.jpg,0,0
cat.1206,1,../input/train/cat.1206.jpg,0,1
cat.1125,1,../input/train/cat.1125.jpg,0,2
cat.7524,1,../input/train/cat.7524.jpg,0,0
dog.11109,0,../input/train/dog.11109.jpg,0,3
dog.6561,0,../input/train/dog.6561.jpg,0,2
cat.1014,1,../input/train/cat.1014.jpg,0,1
dog.10847,0,../input/train/dog.10847.jpg,0,1
cat.12228,1,../input/train/cat.12228.jpg,0,0
dog.1151,0,../input/train/dog.1151.jpg,0,3
cat.11727,1,../input/train/cat.11727.jpg,0,4
dog.9409,0,../input/train/dog.9409.jpg,0,2
cat.10203,1,../input/train/cat.10203.jpg,0,1
cat.157,1,../input/train/cat.157.jpg,0,2
dog.2540,0,../input/train/dog.2540.jpg,0,4
cat.5719,1,../input/train/cat.5719.jpg,0,2
dog.12211,0,../input/train/dog.12211.jpg,0,0
dog.11148,0,../input/train/dog.11148.jpg,0,0
dog.7263,0,../input/train/dog.7263.jpg,0,1
cat.2014,1,../input/train/cat.2014.jpg,0,0
cat.11298,1,../input/train/cat.11298.jpg,0,3
cat.8450,1,../input/train/cat.8450.jpg,0,3
dog.2082,0,../input/train/dog.2082.jpg,0,1
dog.2556,0,../input/train/dog.2556.jpg,0,2
cat.2859,1,../input/train/cat.2859.jpg,0,0
cat.11634,1,../input/train/cat.11634.jpg,0,1
dog.4490,0,../input/train/dog.4490.jpg,0,1
cat.5106,1,../input/train/cat.5106.jpg,0,1
dog.6892,0,../input/train/dog.6892.jpg,0,2
dog.11515,0,../input/train/dog.11515.jpg,0,4
cat.354,1,../input/train/cat.354.jpg,0,0
cat.1631,1,../input/train/cat.1631.jpg,0,3
cat.2418,1,../input/train/cat.2418.jpg,0,1
cat.10070,1,../input/train/cat.10070.jpg,0,3
cat.2095,1,../input/train/cat.2095.jpg,0,4
dog.10952,0,../input/train/dog.10952.jpg,0,0
cat.2091,1,../input/train/cat.2091.jpg,0,2
dog.4257,0,../input/train/dog.4257.jpg,0,0
dog.12120,0,../input/train/dog.12120.jpg,0,3
dog.1855,0,../input/train/dog.1855.jpg,0,4
dog.10907,0,../input/train/dog.10907.jpg,0,1
cat.3287,1,../input/train/cat.3287.jpg,0,1
cat.7912,1,../input/train/cat.7912.jpg,0,3
dog.2496,0,../input/train/dog.2496.jpg,0,0
dog.7444,0,../input/train/dog.7444.jpg,0,3
cat.9811,1,../input/train/cat.9811.jpg,0,4
cat.8530,1,../input/train/cat.8530.jpg,0,3
dog.6679,0,../input/train/dog.6679.jpg,0,1
cat.1760,1,../input/train/cat.1760.jpg,0,2
dog.5215,0,../input/train/dog.5215.jpg,0,3
cat.8185,1,../input/train/cat.8185.jpg,0,4
cat.12133,1,../input/train/cat.12133.jpg,0,2
dog.8414,0,../input/train/dog.8414.jpg,0,1
dog.10739,0,../input/train/dog.10739.jpg,0,3
cat.6927,1,../input/train/cat.6927.jpg,0,0
dog.11483,0,../input/train/dog.11483.jpg,0,2
cat.5557,1,../input/train/cat.5557.jpg,0,2
cat.8996,1,../input/train/cat.8996.jpg,0,4
dog.11181,0,../input/train/dog.11181.jpg,0,0
cat.7573,1,../input/train/cat.7573.jpg,0,1
dog.2420,0,../input/train/dog.2420.jpg,0,2
dog.8183,0,../input/train/dog.8183.jpg,0,2
cat.7123,1,../input/train/cat.7123.jpg,0,4
cat.10656,1,../input/train/cat.10656.jpg,0,2
dog.2853,0,../input/train/dog.2853.jpg,0,3
cat.7471,1,../input/train/cat.7471.jpg,0,4
dog.11663,0,../input/train/dog.11663.jpg,0,0
cat.3957,1,../input/train/cat.3957.jpg,0,3
cat.3715,1,../input/train/cat.3715.jpg,0,2
dog.7008,0,../input/train/dog.7008.jpg,0,4
dog.12171,0,../input/train/dog.12171.jpg,0,4
cat.6898,1,../input/train/cat.6898.jpg,0,4
dog.8430,0,../input/train/dog.8430.jpg,0,0
dog.7667,0,../input/train/dog.7667.jpg,0,1
dog.12198,0,../input/train/dog.12198.jpg,0,3
dog.3611,0,../input/train/dog.3611.jpg,0,3
cat.3885,1,../input/train/cat.3885.jpg,0,2
cat.5199,1,../input/train/cat.5199.jpg,0,1
cat.1379,1,../input/train/cat.1379.jpg,0,1
dog.2220,0,../input/train/dog.2220.jpg,0,3
cat.4130,1,../input/train/cat.4130.jpg,0,4
dog.10610,0,../input/train/dog.10610.jpg,0,4
cat.5306,1,../input/train/cat.5306.jpg,0,3
dog.1951,0,../input/train/dog.1951.jpg,0,1
dog.2093,0,../input/train/dog.2093.jpg,0,3
cat.8156,1,../input/train/cat.8156.jpg,0,1
dog.10100,0,../input/train/dog.10100.jpg,0,2
cat.1942,1,../input/train/cat.1942.jpg,0,2
dog.1700,0,../input/train/dog.1700.jpg,0,3
cat.9458,1,../input/train/cat.9458.jpg,0,4
cat.6416,1,../input/train/cat.6416.jpg,0,3
cat.3603,1,../input/train/cat.3603.jpg,0,1
dog.11986,0,../input/train/dog.11986.jpg,0,1
dog.12361,0,../input/train/dog.12361.jpg,0,0
dog.10688,0,../input/train/dog.10688.jpg,0,2
dog.10906,0,../input/train/dog.10906.jpg,0,0
cat.10748,1,../input/train/cat.10748.jpg,0,3
cat.4115,1,../input/train/cat.4115.jpg,0,3
cat.8058,1,../input/train/cat.8058.jpg,0,3
cat.2092,1,../input/train/cat.2092.jpg,0,4
dog.7075,0,../input/train/dog.7075.jpg,0,3
cat.7900,1,../input/train/cat.7900.jpg,0,2
cat.9044,1,../input/train/cat.9044.jpg,0,1
dog.11854,0,../input/train/dog.11854.jpg,0,1
dog.1527,0,../input/train/dog.1527.jpg,0,4
dog.11306,0,../input/train/dog.11306.jpg,0,1
cat.8601,1,../input/train/cat.8601.jpg,0,3
cat.4805,1,../input/train/cat.4805.jpg,0,0
cat.8294,1,../input/train/cat.8294.jpg,0,0
cat.1977,1,../input/train/cat.1977.jpg,0,0
dog.12420,0,../input/train/dog.12420.jpg,0,1
dog.6988,0,../input/train/dog.6988.jpg,0,1
dog.6775,0,../input/train/dog.6775.jpg,0,4
cat.2813,1,../input/train/cat.2813.jpg,0,4
dog.11241,0,../input/train/dog.11241.jpg,0,4
cat.9067,1,../input/train/cat.9067.jpg,0,3
cat.4900,1,../input/train/cat.4900.jpg,0,4
dog.11551,0,../input/train/dog.11551.jpg,0,0
dog.6153,0,../input/train/dog.6153.jpg,0,3
cat.3119,1,../input/train/cat.3119.jpg,0,1
dog.7623,0,../input/train/dog.7623.jpg,0,3
dog.243,0,../input/train/dog.243.jpg,0,1
cat.1664,1,../input/train/cat.1664.jpg,0,1
dog.11723,0,../input/train/dog.11723.jpg,0,2
dog.11649,0,../input/train/dog.11649.jpg,0,1
cat.1907,1,../input/train/cat.1907.jpg,0,3
cat.11643,1,../input/train/cat.11643.jpg,0,4
cat.115,1,../input/train/cat.115.jpg,0,3
dog.5394,0,../input/train/dog.5394.jpg,0,0
dog.10752,0,../input/train/dog.10752.jpg,0,3
dog.4542,0,../input/train/dog.4542.jpg,0,0
cat.3290,1,../input/train/cat.3290.jpg,0,4
cat.7249,1,../input/train/cat.7249.jpg,0,0
dog.4826,0,../input/train/dog.4826.jpg,0,0
dog.12222,0,../input/train/dog.12222.jpg,0,3
dog.1456,0,../input/train/dog.1456.jpg,0,3
dog.2908,0,../input/train/dog.2908.jpg,0,2
dog.2440,0,../input/train/dog.2440.jpg,0,0
dog.3936,0,../input/train/dog.3936.jpg,0,3
cat.6246,1,../input/train/cat.6246.jpg,0,1
cat.4934,1,../input/train/cat.4934.jpg,0,0
cat.6921,1,../input/train/cat.6921.jpg,0,0
cat.4828,1,../input/train/cat.4828.jpg,0,1
cat.1169,1,../input/train/cat.1169.jpg,0,1
cat.10678,1,../input/train/cat.10678.jpg,0,4
dog.12027,0,../input/train/dog.12027.jpg,0,0
dog.12495,0,../input/train/dog.12495.jpg,0,3
cat.2704,1,../input/train/cat.2704.jpg,0,1
dog.6331,0,../input/train/dog.6331.jpg,0,2
cat.7042,1,../input/train/cat.7042.jpg,0,4
cat.3963,1,../input/train/cat.3963.jpg,0,3
cat.3004,1,../input/train/cat.3004.jpg,0,4
dog.3569,0,../input/train/dog.3569.jpg,0,2
dog.12486,0,../input/train/dog.12486.jpg,0,3
cat.3419,1,../input/train/cat.3419.jpg,0,0
cat.12294,1,../input/train/cat.12294.jpg,0,1
dog.922,0,../input/train/dog.922.jpg,0,4
cat.8753,1,../input/train/cat.8753.jpg,0,2
dog.2263,0,../input/train/dog.2263.jpg,0,0
dog.7505,0,../input/train/dog.7505.jpg,0,2
dog.7286,0,../input/train/dog.7286.jpg,0,2
cat.1002,1,../input/train/cat.1002.jpg,0,2
cat.174,1,../input/train/cat.174.jpg,0,2
dog.11205,0,../input/train/dog.11205.jpg,0,0
dog.2497,0,../input/train/dog.2497.jpg,0,4
dog.7714,0,../input/train/dog.7714.jpg,0,3
dog.5350,0,../input/train/dog.5350.jpg,0,3
dog.9203,0,../input/train/dog.9203.jpg,0,4
dog.3154,0,../input/train/dog.3154.jpg,0,4
dog.2434,0,../input/train/dog.2434.jpg,0,3
cat.1154,1,../input/train/cat.1154.jpg,0,3
dog.5590,0,../input/train/dog.5590.jpg,0,0
cat.7105,1,../input/train/cat.7105.jpg,0,3
dog.12033,0,../input/train/dog.12033.jpg,0,0
dog.11116,0,../input/train/dog.11116.jpg,0,4
dog.7737,0,../input/train/dog.7737.jpg,0,1
cat.7910,1,../input/train/cat.7910.jpg,0,1
cat.8840,1,../input/train/cat.8840.jpg,0,1
dog.3587,0,../input/train/dog.3587.jpg,0,1
dog.5114,0,../input/train/dog.5114.jpg,0,3
cat.4491,1,../input/train/cat.4491.jpg,0,3
cat.8594,1,../input/train/cat.8594.jpg,0,0
cat.7110,1,../input/train/cat.7110.jpg,0,3
cat.2759,1,../input/train/cat.2759.jpg,0,4
dog.7215,0,../input/train/dog.7215.jpg,0,0
dog.1417,0,../input/train/dog.1417.jpg,0,3
dog.11607,0,../input/train/dog.11607.jpg,0,2
cat.3768,1,../input/train/cat.3768.jpg,0,0
cat.4211,1,../input/train/cat.4211.jpg,0,4
cat.3456,1,../input/train/cat.3456.jpg,0,1
dog.11664,0,../input/train/dog.11664.jpg,0,0
cat.6340,1,../input/train/cat.6340.jpg,0,0
cat.5398,1,../input/train/cat.5398.jpg,0,2
dog.3488,0,../input/train/dog.3488.jpg,0,3
cat.5566,1,../input/train/cat.5566.jpg,0,1
cat.7253,1,../input/train/cat.7253.jpg,0,1
cat.11980,1,../input/train/cat.11980.jpg,0,3
dog.2652,0,../input/train/dog.2652.jpg,0,1
dog.3099,0,../input/train/dog.3099.jpg,0,0
dog.457,0,../input/train/dog.457.jpg,0,0
cat.6010,1,../input/train/cat.6010.jpg,0,1
dog.3705,0,../input/train/dog.3705.jpg,0,1
dog.5389,0,../input/train/dog.5389.jpg,0,4
dog.2405,0,../input/train/dog.2405.jpg,0,4
dog.5631,0,../input/train/dog.5631.jpg,0,1
dog.8561,0,../input/train/dog.8561.jpg,0,3
dog.4160,0,../input/train/dog.4160.jpg,0,4
dog.9727,0,../input/train/dog.9727.jpg,0,0
dog.7442,0,../input/train/dog.7442.jpg,0,0
dog.178,0,../input/train/dog.178.jpg,0,2
cat.7536,1,../input/train/cat.7536.jpg,0,1
dog.8983,0,../input/train/dog.8983.jpg,0,1
cat.1118,1,../input/train/cat.1118.jpg,0,2
dog.10054,0,../input/train/dog.10054.jpg,0,0
dog.9084,0,../input/train/dog.9084.jpg,0,4
dog.11410,0,../input/train/dog.11410.jpg,0,3
cat.999,1,../input/train/cat.999.jpg,0,4
dog.5296,0,../input/train/dog.5296.jpg,0,0
cat.10030,1,../input/train/cat.10030.jpg,0,4
cat.6210,1,../input/train/cat.6210.jpg,0,0
dog.10412,0,../input/train/dog.10412.jpg,0,3
cat.3148,1,../input/train/cat.3148.jpg,0,1
cat.10233,1,../input/train/cat.10233.jpg,0,1
dog.7572,0,../input/train/dog.7572.jpg,0,2
dog.3810,0,../input/train/dog.3810.jpg,0,3
cat.10820,1,../input/train/cat.10820.jpg,0,2
dog.4213,0,../input/train/dog.4213.jpg,0,0
cat.8549,1,../input/train/cat.8549.jpg,0,1
cat.3236,1,../input/train/cat.3236.jpg,0,0
cat.10805,1,../input/train/cat.10805.jpg,0,2
cat.6468,1,../input/train/cat.6468.jpg,0,2
cat.2881,1,../input/train/cat.2881.jpg,0,4
dog.4639,0,../input/train/dog.4639.jpg,0,2
cat.10680,1,../input/train/cat.10680.jpg,0,4
cat.5165,1,../input/train/cat.5165.jpg,0,2
cat.11699,1,../input/train/cat.11699.jpg,0,4
dog.8153,0,../input/train/dog.8153.jpg,0,4
dog.3769,0,../input/train/dog.3769.jpg,0,2
dog.7610,0,../input/train/dog.7610.jpg,0,2
cat.9987,1,../input/train/cat.9987.jpg,0,3
cat.2778,1,../input/train/cat.2778.jpg,0,0
dog.493,0,../input/train/dog.493.jpg,0,1
dog.9703,0,../input/train/dog.9703.jpg,0,3
dog.398,0,../input/train/dog.398.jpg,0,1
dog.4125,0,../input/train/dog.4125.jpg,0,2
dog.8084,0,../input/train/dog.8084.jpg,0,2
cat.742,1,../input/train/cat.742.jpg,0,2
cat.7501,1,../input/train/cat.7501.jpg,0,2
dog.2363,0,../input/train/dog.2363.jpg,0,3
cat.12320,1,../input/train/cat.12320.jpg,0,0
cat.49,1,../input/train/cat.49.jpg,0,3
dog.11473,0,../input/train/dog.11473.jpg,0,1
dog.6396,0,../input/train/dog.6396.jpg,0,3
dog.9267,0,../input/train/dog.9267.jpg,0,1
dog.6394,0,../input/train/dog.6394.jpg,0,2
dog.10369,0,../input/train/dog.10369.jpg,0,4
cat.11435,1,../input/train/cat.11435.jpg,0,0
cat.7659,1,../input/train/cat.7659.jpg,0,3
dog.6949,0,../input/train/dog.6949.jpg,0,4
cat.3667,1,../input/train/cat.3667.jpg,0,3
dog.9839,0,../input/train/dog.9839.jpg,0,0
dog.3949,0,../input/train/dog.3949.jpg,0,1
dog.3118,0,../input/train/dog.3118.jpg,0,1
dog.8150,0,../input/train/dog.8150.jpg,0,1
dog.7152,0,../input/train/dog.7152.jpg,0,4
cat.3064,1,../input/train/cat.3064.jpg,0,3
dog.11533,0,../input/train/dog.11533.jpg,0,2
cat.2319,1,../input/train/cat.2319.jpg,0,2
dog.1550,0,../input/train/dog.1550.jpg,0,4
cat.11330,1,../input/train/cat.11330.jpg,0,3
dog.11959,0,../input/train/dog.11959.jpg,0,4
cat.852,1,../input/train/cat.852.jpg,0,0
cat.4581,1,../input/train/cat.4581.jpg,0,3
dog.11413,0,../input/train/dog.11413.jpg,0,3
cat.971,1,../input/train/cat.971.jpg,0,1
dog.3695,0,../input/train/dog.3695.jpg,0,2
cat.1651,1,../input/train/cat.1651.jpg,0,1
cat.8065,1,../input/train/cat.8065.jpg,0,4
cat.10962,1,../input/train/cat.10962.jpg,0,4
cat.10219,1,../input/train/cat.10219.jpg,0,2
cat.7216,1,../input/train/cat.7216.jpg,0,4
cat.138,1,../input/train/cat.138.jpg,0,3
cat.1666,1,../input/train/cat.1666.jpg,0,2
cat.6551,1,../input/train/cat.6551.jpg,0,1
dog.2983,0,../input/train/dog.2983.jpg,0,2
dog.1028,0,../input/train/dog.1028.jpg,0,0
dog.477,0,../input/train/dog.477.jpg,0,3
dog.5122,0,../input/train/dog.5122.jpg,0,1
cat.10575,1,../input/train/cat.10575.jpg,0,1
dog.2767,0,../input/train/dog.2767.jpg,0,3
cat.8288,1,../input/train/cat.8288.jpg,0,3
cat.879,1,../input/train/cat.879.jpg,0,3
dog.10969,0,../input/train/dog.10969.jpg,0,4
dog.9148,0,../input/train/dog.9148.jpg,0,0
dog.3352,0,../input/train/dog.3352.jpg,0,3
cat.4046,1,../input/train/cat.4046.jpg,0,1
dog.10540,0,../input/train/dog.10540.jpg,0,4
cat.2746,1,../input/train/cat.2746.jpg,0,0
cat.5240,1,../input/train/cat.5240.jpg,0,1
dog.11926,0,../input/train/dog.11926.jpg,0,0
dog.6002,0,../input/train/dog.6002.jpg,0,0
dog.5396,0,../input/train/dog.5396.jpg,0,1
dog.10813,0,../input/train/dog.10813.jpg,0,4
cat.2436,1,../input/train/cat.2436.jpg,0,4
cat.7240,1,../input/train/cat.7240.jpg,0,0
cat.8132,1,../input/train/cat.8132.jpg,0,1
dog.8644,0,../input/train/dog.8644.jpg,0,3
cat.5730,1,../input/train/cat.5730.jpg,0,3
cat.10111,1,../input/train/cat.10111.jpg,0,3
dog.9745,0,../input/train/dog.9745.jpg,0,0
dog.1134,0,../input/train/dog.1134.jpg,0,0
dog.6697,0,../input/train/dog.6697.jpg,0,2
cat.6793,1,../input/train/cat.6793.jpg,0,4
dog.7765,0,../input/train/dog.7765.jpg,0,2
dog.5592,0,../input/train/dog.5592.jpg,0,2
dog.706,0,../input/train/dog.706.jpg,0,3
cat.5143,1,../input/train/cat.5143.jpg,0,1
cat.5883,1,../input/train/cat.5883.jpg,0,4
cat.3542,1,../input/train/cat.3542.jpg,0,4
cat.8949,1,../input/train/cat.8949.jpg,0,3
dog.1737,0,../input/train/dog.1737.jpg,0,1
cat.5452,1,../input/train/cat.5452.jpg,0,0
dog.6978,0,../input/train/dog.6978.jpg,0,2
dog.4116,0,../input/train/dog.4116.jpg,0,0
cat.7244,1,../input/train/cat.7244.jpg,0,0
dog.332,0,../input/train/dog.332.jpg,0,4
cat.8870,1,../input/train/cat.8870.jpg,0,1
dog.8574,0,../input/train/dog.8574.jpg,0,2
dog.1174,0,../input/train/dog.1174.jpg,0,4
dog.8133,0,../input/train/dog.8133.jpg,0,0
cat.11971,1,../input/train/cat.11971.jpg,0,0
dog.3156,0,../input/train/dog.3156.jpg,0,2
dog.9,0,../input/train/dog.9.jpg,0,3
dog.4253,0,../input/train/dog.4253.jpg,0,3
cat.8176,1,../input/train/cat.8176.jpg,0,1
cat.790,1,../input/train/cat.790.jpg,0,4
cat.3894,1,../input/train/cat.3894.jpg,0,0
dog.10373,0,../input/train/dog.10373.jpg,0,3
dog.8793,0,../input/train/dog.8793.jpg,0,0
cat.5157,1,../input/train/cat.5157.jpg,0,4
cat.1123,1,../input/train/cat.1123.jpg,0,3
dog.356,0,../input/train/dog.356.jpg,0,3
cat.8768,1,../input/train/cat.8768.jpg,0,0
cat.7513,1,../input/train/cat.7513.jpg,0,0
dog.9519,0,../input/train/dog.9519.jpg,0,1
cat.1745,1,../input/train/cat.1745.jpg,0,0
cat.11757,1,../input/train/cat.11757.jpg,0,2
dog.3146,0,../input/train/dog.3146.jpg,0,4
dog.12434,0,../input/train/dog.12434.jpg,0,1
cat.7653,1,../input/train/cat.7653.jpg,0,0
dog.5323,0,../input/train/dog.5323.jpg,0,2
cat.511,1,../input/train/cat.511.jpg,0,1
dog.54,0,../input/train/dog.54.jpg,0,3
dog.8099,0,../input/train/dog.8099.jpg,0,1
cat.1018,1,../input/train/cat.1018.jpg,0,3
cat.7985,1,../input/train/cat.7985.jpg,0,1
cat.2978,1,../input/train/cat.2978.jpg,0,1
cat.9603,1,../input/train/cat.9603.jpg,0,2
dog.2264,0,../input/train/dog.2264.jpg,0,0
cat.178,1,../input/train/cat.178.jpg,0,3
dog.11336,0,../input/train/dog.11336.jpg,0,2
dog.11014,0,../input/train/dog.11014.jpg,0,0
cat.1217,1,../input/train/cat.1217.jpg,0,1
cat.10245,1,../input/train/cat.10245.jpg,0,0
dog.8284,0,../input/train/dog.8284.jpg,0,1
dog.8781,0,../input/train/dog.8781.jpg,0,1
dog.6951,0,../input/train/dog.6951.jpg,0,1
dog.8055,0,../input/train/dog.8055.jpg,0,0
cat.5393,1,../input/train/cat.5393.jpg,0,3
cat.3027,1,../input/train/cat.3027.jpg,0,4
cat.4738,1,../input/train/cat.4738.jpg,0,4
cat.3835,1,../input/train/cat.3835.jpg,0,1
dog.1287,0,../input/train/dog.1287.jpg,0,3
dog.3076,0,../input/train/dog.3076.jpg,0,3
cat.7988,1,../input/train/cat.7988.jpg,0,1
dog.8732,0,../input/train/dog.8732.jpg,0,4
dog.1136,0,../input/train/dog.1136.jpg,0,3
cat.11891,1,../input/train/cat.11891.jpg,0,4
cat.3333,1,../input/train/cat.3333.jpg,0,0
cat.6221,1,../input/train/cat.6221.jpg,0,2
dog.3451,0,../input/train/dog.3451.jpg,0,1
cat.804,1,../input/train/cat.804.jpg,0,0
dog.10818,0,../input/train/dog.10818.jpg,0,2
dog.11074,0,../input/train/dog.11074.jpg,0,3
dog.8799,0,../input/train/dog.8799.jpg,0,0
dog.10250,0,../input/train/dog.10250.jpg,0,3
cat.3918,1,../input/train/cat.3918.jpg,0,0
cat.7494,1,../input/train/cat.7494.jpg,0,1
cat.5915,1,../input/train/cat.5915.jpg,0,4
cat.9691,1,../input/train/cat.9691.jpg,0,0
cat.12349,1,../input/train/cat.12349.jpg,0,0
